site,descricao,marca,cartao,boleto,data
Kabum,"Placa-Mãe Gigabyte Aorus Z490 Aorus Master, Intel LGA 1200, ATX, DDR4",Aorus,"R$ 4.234,12","R$ 3.599,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus B450 Aorus Pro Wi-Fi, AMD AM4, ATX, DDR4",Aorus,"R$ 1.411,65","R$ 1.199,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus Z490 Aorus Elite, Intel LGA 1200, ATX, DDR4",Aorus,"R$ 2.351,76","R$ 1.999,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte Z490 UD AC, Intel LGA 1200, ATX, DDR4",Aorus,"R$ 1.882,24","R$ 1.599,90",2020-12-13
Kabum,"Placa-mãe Gigabyte Aorus X570 Aorus Pro WiFi, AMD AM4, ATX, DDR4, Rev 1.0",Aorus,"R$ 2.705,76","R$ 2.299,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus X570 Aorus Xtreme, AM4, eATX, DDR4",Aorus,"R$ 6.588,12","R$ 5.599,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte H470I Aorus Pro AX, Intel LGA1200, Mini-ITX, DDR4",Aorus,"R$ 1.764,59","R$ 1.499,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus Z490 Aorus Ultra (rev 1.0), Intel LGA 1200, ATX, DDR4",Aorus,"R$ 3.646,94","R$ 3.099,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus X399 Aorus Pro, AMD TR4, ATX, DDR4 (Rev. 1.0)",Aorus,"R$ 3.529,29","R$ 2.999,90",2020-12-13
Kabum,"Placa mãe Gigabyte Aorus X570 Aorus Master, AMD AM4, ATX, DDR4",Aorus,"R$ 4.117,53","R$ 3.499,90",2020-12-13
Kabum,"Placa-mãe Gigabyte Aorus X570 I Aorus Pro WiFi, AMD AM4, Mini-ITX, DDR4",Aorus,"R$ 2.704,71","R$ 2.299,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte H470 Aorus Pro AX, Intel LGA1200, ATX, DDR4",Aorus,"R$ 1.834,12","R$ 1.559,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte B460 Aorus Pro AC, Intel LGA1200, ATX, DDR4",Aorus,"R$ 1.529,29","R$ 1.299,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte B550I Aorus Pro AX, AMD AM4, Mini-ITX, DDR4",Aorus,"R$ 2.151,76","R$ 1.829,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte B550 Aorus Elite, AMD AM4, ATX, DDR4",Aorus,"R$ 1.881,18","R$ 1.599,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte A520 AORUS ELITE, AMD AM4, ATX, DDR4",Aorus,"R$ 1.005,77","R$ 854,90",2020-12-13
Kabum,"Placa-mãe Gigabyte Aorus B450 Aorus M, AMD AM4, mATX, DDR4",Aorus,"R$ 941,06","R$ 799,90",2020-12-13
Kabum,"Placa-mãe Gigabyte Aorus X570 Aorus Ultra, AMD AM4, ATX, DDR4",Aorus,"R$ 3.294,00","R$ 2.799,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte B550 Aorus Master, AMD AM4, ATX, DDR4",Aorus,"R$ 3.294,00","R$ 2.799,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus Z390 I Aorus Pro Wi-Fi, Intel LGA 1151, Mini-ITX, DDR4",Aorus,"R$ 1.999,88","R$ 1.699,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus Z490I Aorus Ultra, Intel LGA 1200, mini-ITX, DDR4",Aorus,"R$ 2.941,06","R$ 2.499,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus B450 Aorus Pro, AMD AM4, ATX, DDR4",Aorus,"R$ 1.410,59","R$ 1.199,00",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus B450 Elite V2, AMD B450, ATX, DDR4, (rev. 1.0)",Aorus,"R$ 1.176,35","R$ 999,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus Z490 Aorus PRO AX, Intel LGA 1200, ATX, DDR4",Aorus,"R$ 3.176,35","R$ 2.699,90",2020-12-13
Kabum,"Placa-mãe Gigabyte Aorus X570 Aorus Elite, AMD AM4, ATX, DDR4",Aorus,"R$ 2.341,06","R$ 1.989,90",2020-12-13
Kabum,"Placa-Mãe Aorus B460M Aorus Pro, Intel LGA 1200, mATX, DDR4",Aorus,"R$ 1.105,76","R$ 939,90",2020-12-13
Kabum,"Placa Mãe Gigabyte Z490 AORUS XTREME Waterforce, Intel LGA1200, E-ATX, DDR4, RGB, Wi-Fi, Bluetooth",Aorus,"R$ 12.991,65","R$ 11.042,90",2020-12-13
Kabum,"Placa-Mãe Gigabyte Aorus X570 Aorus Pro, AM4, ATX, DDR4",Aorus,"R$ 3.141,06","R$ 2.669,90",2020-12-13
Kabum,"Placa-Mãe ASRock H310CM-HG4, Intel LGA 1151, mATX, DDR4",ASRock,"R$ 617,53","R$ 524,90",2020-12-13
Kabum,"Placa-Mãe ASRock B450 Pro4, AMD AM4, ATX, DDR4",ASRock,"R$ 1.529,29","R$ 1.299,90",2020-12-13
Kabum,"Placa-Mãe Asrock ASRock X570 Steel Legend, AMD AM4, ATX, DDR4",ASRock,"R$ 2.823,41","R$ 2.399,90",2020-12-13
Kabum,"Placa-Mãe ASRock X570 Extreme4, AMD AM4, ATX, DDR4",ASRock,"R$ 2.785,76","R$ 2.367,90",2020-12-13
Kabum,"Placa-Mãe ASRock B450M-HDV R4.0, AMD AM4, Micro ATX, DDR4",ASRock,"R$ 705,76","R$ 599,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z490 Steel Legend, Intel LGA 1200, ATX, DDR4 - 90-MXBC10-A0UAYZ",ASRock,"R$ 1.999,88","R$ 1.699,90",2020-12-13
Kabum,Placa-Mãe ASRock A520M-HVS - 90-MXBE60-A0UAYZ,ASRock,"R$ 912,82","R$ 775,90",2020-12-13
Kabum,"Placa-Mãe ASRock B460 Phantom Gaming 4, Intel LGA 1200, ATX, DDR4",ASRock,"R$ 823,41","R$ 699,90",2020-12-13
Kabum,Placa-Mãe ASRock A520M-HDVP,ASRock,"R$ 1.001,06","R$ 850,90",2020-12-13
Kabum,"Placa-Mãe ASRock H410M-HDV/M.2, Intel LGA 1200, Micro ATX, DDR4",ASRock,"R$ 705,76","R$ 599,90",2020-12-13
Kabum,"Placa-Mãe ASRock H310CM-HDV, Intel LGA 1151, Micro ATX, DDR4",ASRock,"R$ 588,12","R$ 499,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z490 Taichi, Intel LGA 1200, ATX, DDR4",ASRock,"R$ 4.235,18","R$ 3.599,90",2020-12-13
Kabum,"Placa-Mãe ASRock B450M Steel Legend, AMD AM4, mATX, DDR4 - 90-MXB9Y0-A0BAYZ",ASRock,"R$ 941,06","R$ 799,90",2020-12-13
Kabum,Placa-Mãe ASRock X570M Pro4,ASRock,"R$ 2.022,24","R$ 1.718,90",2020-12-13
Kabum,"Placa-Mãe ASRock B550 Taichi, AMD AM4, ATX, DDR4",ASRock,"R$ 3.364,59","R$ 2.859,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z490 Phantom Gaming 4, Intel LGA 1200, ATX, DDR4 - 90-MXBC60-A0UAYZ",ASRock,"R$ 1.529,29","R$ 1.299,90",2020-12-13
Kabum,"Placa-Mãe ASRock A320M-HDV R4.0, AMD AM4, Micro ATX, DDR4",ASRock,"R$ 588,12","R$ 499,90",2020-12-13
Kabum,"Placa-Mãe ASRock H470 Phantom Gaming 4, Intel LGA 1200, ATX, DDR4",ASRock,"R$ 1.152,82","R$ 979,90",2020-12-13
Kabum,Placa-Mãe ASRock A520M-ITX/ac - 90-MXBDG0-A0UAYZ,ASRock,"R$ 1.404,59","R$ 1.193,90",2020-12-13
Kabum,"Placa-Mãe ASRock B460M-HDV, Intel LGA 1200, Micro ATX, DDR4",ASRock,"R$ 670,47","R$ 569,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z490 Pro4, Intel LGA1200, ATX, DDR4",ASRock,"R$ 1.882,24","R$ 1.599,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z490 PG Velocita, Intel LGA 1200, ATX, DDR4",ASRock,"R$ 2.470,47","R$ 2.099,90",2020-12-13
Kabum,"Placa-Mãe ASRock X570 Taichi, AMD AM4, ATX, DDR4",ASRock,"R$ 3.481,06","R$ 2.958,90",2020-12-13
Kabum,"Placa-Mãe ASRock X570 Phantom Gaming 4S, AMD AM4, ATX, DDR4",ASRock,"R$ 1.719,88","R$ 1.461,90",2020-12-13
Kabum,"Placa-Mãe ASRock B550 PG Velocita, AMD AM4, ATX, DDR4",ASRock,"R$ 2.529,29","R$ 2.149,90",2020-12-13
Kabum,"Placa-Mãe ASRock B550M-HDV, AMD AM4, Micro ATX, DDR4",ASRock,"R$ 911,65","R$ 774,90",2020-12-13
Kabum,"Placa-Mãe ASRock H470M Pro4, Intel LGA 1200, Micro ATX, DDR4",ASRock,"R$ 1.164,59","R$ 989,90",2020-12-13
Kabum,"Placa-Mãe ASRock B550 Pro4, AMD AM4, ATX, DDR4",ASRock,"R$ 1.512,82","R$ 1.285,90",2020-12-13
Kabum,"Placa-Mãe ASRock H410M-HDV, Intel LGA 1200, Micro ATX, DDR4",ASRock,"R$ 646,94","R$ 549,90",2020-12-13
Kabum,"Placa-Mãe ASRock B460 Steel Legend, Intel LGA1200, ATX, DDR4",ASRock,"R$ 1.294,00","R$ 1.099,90",2020-12-13
Kabum,"Placa-Mãe ASRock B450 Gaming K4, AMD AM4, ATX, DDR4",ASRock,"R$ 1.077,53","R$ 915,90",2020-12-13
Kabum,"Placa-Mãe Asrock X570 PRO4, AMD AM4, ATX, DDR4",ASRock,"R$ 1.882,24","R$ 1.599,90",2020-12-13
Kabum,"Placa-Mãe ASRock X570 Phantom Gaming X, AMD AM4, ATX, DDR4",ASRock,"R$ 4.058,71","R$ 3.449,90",2020-12-13
Kabum,"Placa-Mãe ASRock X570 Phantom Gaming ITX/TB3, AMD AM4, Mini-ITX, DDR4",ASRock,"R$ 2.246,94","R$ 1.909,90",2020-12-13
Kabum,"Placa-Mãe ASRock B550 Steel Legend, AMD AM4, ATX, DDR4",ASRock,"R$ 2.034,00","R$ 1.728,90",2020-12-13
Kabum,"Placa-Mãe ASRock Z490M-ITX/ac, Intel LGA 1200, Mini-ITX, DDR4 - 90-MXBC00-A0UAYZ",ASRock,"R$ 1.764,59","R$ 1.499,90",2020-12-13
Kabum,"Placa Mãe ASRock A520M-HDV, AMD AM4, Micro ATX, DDR4 - 90-MXBE50-A0UAYZ",ASRock,"R$ 905,76","R$ 769,90",2020-12-13
Kabum,"Placa-Mãe ASRock H470M-ITX/ac, Intel LGA 1200, Mini-ITX, DDR4",ASRock,"R$ 1.294,00","R$ 1.099,90",2020-12-13
Kabum,"Placa-Mãe ASRock B550M Pro4, AMD AM4, Micro ATX, DDR4",ASRock,"R$ 1.176,35","R$ 999,90",2020-12-13
Kabum,"Placa-Mãe ASRock H410M-HVS, Intel LGA 1200, Micro ATX, DDR4",ASRock,"R$ 623,41","R$ 529,90",2020-12-13
Kabum,"Placa-Mãe ASRock B460M Steel Legend, Intel LGA1200, Micro ATX, DDR4",ASRock,"R$ 1.058,71","R$ 899,90",2020-12-13
Kabum,"Placa-Mãe ASRock B365M Pro4-F, Intel LGA1151, mATX, DDR4",ASRock,"R$ 741,06","R$ 629,90",2020-12-13
Kabum,"Placa-Mãe Asus TUF Gaming B550M-Plus, AMD AM4, mATX, DDR4",Asus,"R$ 1.235,18","R$ 1.049,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Zenith II Extreme Alpha, AMD TRX40, E-ATX, DDR4, ARGB",Asus,"R$ 8.498,71","R$ 7.223,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime A320M-K/BR, AMD AM4, mATX, DDR4",Asus,"R$ 564,59","R$ 479,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix B450-F Gaming, AMD AM4, ATX, DDR4",Asus,"R$ 1.364,59","R$ 1.159,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime X299-Deluxe II, Intel LGA 2066, ATX, DDR4",Asus,"R$ 5.292,94","R$ 4.499,00",2020-12-13
Kabum,"Placa-Mãe Asus TUF B450M-Plus Gaming, AMD AM4, mATX, DDR4",Asus,"R$ 905,76","R$ 769,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime Z490-P, Intel LGA 1200, ATX, DDR4",Asus,"R$ 1.646,94","R$ 1.399,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Crosshair VIII Hero, X570, AMD AM4, ATX, DDR4",Asus,"R$ 3.882,24","R$ 3.299,90",2020-12-13
Kabum,"Placa-Mãe Asus Prime H410M-D, Intel LGA 1200, mATX, DDR4",Asus,"R$ 705,76","R$ 599,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix B460-F Gaming, Intel LGA 1200, ATX, DDR4",Asus,"R$ 1.494,00","R$ 1.269,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Maximus XII Extreme, Intel LGA 1200, eATX, DDR4",Asus,"R$ 6.823,41","R$ 5.799,90",2020-12-13
Kabum,"Placa-Mãe Asus ROG Strix B550-E Gaming, AMD AM4, ATX, DDR4",Asus,"R$ 2.352,82","R$ 1.999,90",2020-12-13
