site,descricao,marca,cartao,boleto,data
Kabum,"Memória Corsair Vengeance RGB Pro, 32GB (2x16GB), 3200Hz, DDR4, CL16, Preto - CMW32GX4M2C3200C16",Corsair,"R$ 1.729,29","R$ 1.469,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 3600MHz, DDR4, CL18 - CMW16GX4M2Z3600C18",Corsair,"R$ 995,18","R$ 845,90",2020-12-20
Kabum,"Memória Corsair Dominator Platinum 16GB (2x8GB), 3200Mhz, DDR4, C16, Branca - CMT16GX4M2C3200C16W",Corsair,"R$ 1.117,53","R$ 949,90",2020-12-20
Kabum,Memória Corsair Value Select Para Notebook 4GB 1600Mhz DDR3 C11 - CMSO4GX3M1A1600C11,Corsair,"R$ 211,65","R$ 179,90",2020-12-20
Kabum,Memória Corsair 8GB (2x4GB) 1333MHz DDR3 C9 - CMV8GX3M2A1333C9,Corsair,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,Memória Corsair XMS3 16GB (4x4GB) 1600MHz DDR3 C9 - CMX16GX3M4A1600C9,Corsair,"R$ 694,00","R$ 589,90",2020-12-20
Kabum,Memória Corsair Vengeance 8GB 1600Mhz DDR3 CL10 Black - CMZ8GX3M1A1600C10,Corsair,"R$ 392,82","R$ 333,90",2020-12-20
Kabum,Memória Corsair Vengeance PS 16GB (2x8GB) 1600Mhz DDR3 C9 Black - CMY16GX3M2A1600C9,Corsair,"R$ 694,00","R$ 589,90",2020-12-20
Kabum,"Memória Corsair 8GB, 1600MHz, DDR3, CL11 - CMV8GX3M1A1600C11",Corsair,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 16GB 2400Mhz DDR4 CL16 Black - CMK16GX4M1A2400C16,Corsair,"R$ 588,12","R$ 499,90",2020-12-20
Kabum,Memória Corsair Dominator Platinum 32GB (2x16GB) 3000Mhz DDR4 CL15 - CMD32GX4M2B3000C15,Corsair,"R$ 1.764,59","R$ 1.499,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 16GB (2x8GB) 3200Mhz DDR4 C16 Ryzen Black - CMK16GX4M2Z3200C16,Corsair,"R$ 735,18","R$ 624,90",2020-12-20
Kabum,"Memória Corsair 8GB, 2400MHz, DDR4, CL16 - CMV8GX4M1L2400C16",Corsair,"R$ 574,00","R$ 487,90",2020-12-20
Kabum,Memória Corsair 4GB 2666MHz DDR4 C18 - CMV4GX4M1A2666C18,Corsair,"R$ 195,18","R$ 165,90",2020-12-20
Kabum,Memória Corsair Dominator Platinum 32GB (4x8GB) 2800Mhz DDR4 CL16 + Cooler Airflow - CMD32GX4M4A2800C16,Corsair,"R$ 1.882,24","R$ 1.599,90",2020-12-20
Kabum,"Memória Corsair Value Select, 4GB, 2133MHz, DDR4, Notebook, CL15 - CMSO4GX4M1A2133C15",Corsair,"R$ 212,82","R$ 180,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 64GB (2x32GB) 3200Mhz DDR4 C16 Black - CMK64GX4M2E3200C16,Corsair,"R$ 2.823,41","R$ 2.399,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2x16), 3600MHz, DDR4, CL16, Vermelha - BL2K16G36C16U4RL",Crucial,"R$ 1.764,59","R$ 1.499,90",2020-12-20
Kabum,"Memória Crucial 16GB, 2133MHz, DDR4, CL15 - CT16G4DFD8213",Crucial,"R$ 1.028,12","R$ 873,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32 GB (2X16), 3200MHz, DDR4, CL16, Preta - BL2K16G32C16U4B",Crucial,"R$ 1.682,24","R$ 1.429,90",2020-12-20
Kabum,"Memória Crucial, 16GB, 2666MHz, DDR4, Para Notebook, CL19 - CT16G4SFS8266",Crucial,"R$ 588,12","R$ 499,90",2020-12-20
Kabum,"Memória Crucial 4GB, 2666MHz, DDR4, CL19 - CT4G4DFS8266",Crucial,"R$ 176,35","R$ 149,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 4GB, 2400MHz, DDR4, CL16, Cinza - BLS4G4D240FSB",Crucial,"R$ 170,47","R$ 144,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16 GB (2X8), 3600MHz, DDR4, CL16, Preta - BL2K8G36C16U4B",Crucial,"R$ 931,65","R$ 791,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3600MHz, DDR4, CL16, Preta - BL2K16G36C16U4BL",Crucial,"R$ 1.988,12","R$ 1.689,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32 GB (2X16), 3000MHz, DDR4, CL15, Preta - BL2K16G30C15U4B",Crucial,"R$ 1.399,88","R$ 1.189,90",2020-12-20
Kabum,Memória Crucial 4GB 2133Mhz DDR4 CL15 - CT4G4DFS8213,Crucial,"R$ 282,24","R$ 239,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 8GB, 2666MHz, DDR4, Cinza - BLS8G4D26BFSBK",Crucial,"R$ 241,06","R$ 204,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport, 16GB, 3200MHz, DDR4, CL16 - BLS16G4D32AESC",Crucial,"R$ 588,12","R$ 499,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3600MHz, DDR4, CL16, Branca - BL2K8G36C16U4W",Crucial,"R$ 864,59","R$ 734,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2X8), 3600MHz, DDR4, CL16, Branca - BL2K8G36C16U4WL",Crucial,"R$ 1.011,65","R$ 859,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3600MHz, DDR4, CL16, Branca - BL2K16G36C16U4WL",Crucial,"R$ 1.823,41","R$ 1.549,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32 GB (2X16),2666MHz, DDR4, CL16, Preta - BL2K16G26C16U4B",Crucial,"R$ 1.411,65","R$ 1.199,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32GB (2X16), 3200MHz, DDR4, CL16, Branca - BL2K16G32C16U4W",Crucial,"R$ 1.705,76","R$ 1.449,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2X8), 3200MHz, DDR4, CL16, Branca- BL2K8G32C16U4WL",Crucial,"R$ 929,29","R$ 789,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3600MHz, DDR4, CL16, Vermelha - BL2K8G36C16U4R",Crucial,"R$ 803,41","R$ 682,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2x8), 3600MHz, DDR4, CL16, Vermelha - BL2K8G36C16U4RL",Crucial,"R$ 1.035,18","R$ 879,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 8GB, 2400MHz, DDR4, Cinza - BLS8G4D240FSBK",Crucial,"R$ 352,82","R$ 299,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32GB (2X16), 3000MHz, DDR4, CL15, Branca - BL2K16G30C15U4W",Crucial,"R$ 1.411,65","R$ 1.199,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 8GB, 3000MHz, DDR4, CL15, Cinza - BLS8G4D30AESBK",Crucial,"R$ 399,88","R$ 339,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3000MHz, DDR4, CL15, Preta - BL2K16G30C15U4BL",Crucial,"R$ 2.117,53","R$ 1.799,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 8GB, 2666MHz, DDR4, CL16, Vermelho - BLS8G4D26BFSEK",Crucial,"R$ 282,24","R$ 239,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 4GB, 2400MHz, DDR4, CL16, Vermelho - BLS4G4D240FSE",Crucial,"R$ 151,65","R$ 128,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3200MHz, DDR4, CL16, Branca - BL2K16G32C16U4WL",Crucial,"R$ 1.799,88","R$ 1.529,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32GB (2X16), 3600MHz, DDR4, CL16, Vermelha - BL2K16G36C16U4R",Crucial,"R$ 1.686,94","R$ 1.433,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16 - F4-3200C16D-32GTZN",G.skill,"R$ 1.823,41","R$ 1.549,90",2020-12-20
Kabum,"Memória G.SKill Trident Z, 16GB (2x8GB) 3200MHz, DDR4, CL14, Cinza - F4-3200C14D-16GTZ",G.skill,"R$ 1.411,65","R$ 1.199,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 32GB (2x16GB), 3600MHz, DDR4, CL18 - F4-3600C18D-32GTZN",G.skill,"R$ 1.928,12","R$ 1.638,90",2020-12-20
Kabum,"Memória G.Skill Ripjaws V, 8GB (1x8GB), 2800MHz, DDR4, CL17, Vermelho - F4-2800C17S-8GVR",G.skill,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,Memória G.SKill Trident Z RGB 16GB (2x8GB) 3600MHz DDR4 CL 17 - F4-3600C17D-16GTZR,G.skill,"R$ 2.036,35","R$ 1.730,90",2020-12-20
Kabum,"Memória G.Skill Trident Z RGB, 16GB (2x8GB), 3600Hz, DDR4, C19 - F4-3600C19D-16GTZRB",G.skill,"R$ 1.176,35","R$ 999,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 32GB (2x16GB), 3600MHz, DDR4, CL16 - F4-3600C16D-32GTZNC",G.skill,"R$ 2.352,82","R$ 1.999,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 32GB (2x16GB), 3000MHz, DDR4, CL16 - F4-3000C16D-32GTZN",G.skill,"R$ 1.529,29","R$ 1.299,90",2020-12-20
Kabum,"Memória G.Skill Trident Z RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16 - F4-3200C16D-32GTZR",G.skill,"R$ 1.764,59","R$ 1.499,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18 - F4-3600C18D-16GTZN",G.skill,"R$ 1.294,00","R$ 1.099,90",2020-12-20
Kabum,"Memória G.SKill Trident Z, 16GB (2x8GB) 3200MHz, DDR4, CL16, Preto - F4-3200C16D-16GTZKW",G.skill,"R$ 917,53","R$ 779,90",2020-12-20
Kabum,Memória G.Skill Ripjaws X 16GB (2X8GB) 1866Mhz DDR3 CL10 - F3-14900CL10D-16GBXL,G.skill,"R$ 678,71","R$ 576,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 16GB (2x8GB), 3600MHz, DDR4, CL16 - F4-3600C16D-16GTZNC",G.skill,"R$ 1.377,53","R$ 1.170,90",2020-12-20
Kabum,"Memória G.Skill Trident Z RGB, 32GB (2x16GB), 3000MHz, DDR4, CL16 - F4-3000C16D-32GTZR",G.skill,"R$ 1.541,06","R$ 1.309,90",2020-12-20
Kabum,Memória G.SKill Trident Z 8GB (2x4GB) 3000MHz DDR4 CL 15 - F4-3000C15D-8GTZB,G.skill,"R$ 541,06","R$ 459,90",2020-12-20
Kabum,"Memória Geil EVO X II, RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16 - GAEXSY416GB3200C16ADC",Geil,"R$ 788,12","R$ 669,90",2020-12-20
Kabum,"Memória Gigabyte Designare, 64GB (2x32GB), 3200MHz, CL16, DDR4, Branco - GP-DSG64G32",Gigabyte,"R$ 3.176,35","R$ 2.699,90",2020-12-20
Kabum,"Memória HP V2, 8GB, 2400Mhz, DDR4, CL17 - 7EH52AA#ABM",Hp,"R$ 376,35","R$ 319,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 16GB, 3733MHz, DDR4, CL19, Preto - HX437C19FB3A/16",Hyperx,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,Memória Kingston HyperX FURY 8GB 2133Mhz DDR4 CL14 Black Series - HX421C14FB/8,Hyperx,"R$ 455,18","R$ 386,90",2020-12-20
Kabum,"Memória HyperX Fury, 128GB (4x32GB), 2666MHz, DDR4, CL16, Preto - HX426C16FB3K4/128",Hyperx,"R$ 5.838,71","R$ 4.962,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 2666MHz, DDR4, CL16, Preto - HX426C16FB/16",Hyperx,"R$ 599,88","R$ 509,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1866MHz, DDR3, CL10, Azul - HX318C10F/4",Hyperx,"R$ 183,41","R$ 155,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1866MHz, DDR3, CL10, Azul - HX318C10F/8",Hyperx,"R$ 423,41","R$ 359,90",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (4x8GB), 3600MHz, DDR4, CL17, Preto - HX436C17FB3AK4/32",Hyperx,"R$ 2.352,82","R$ 1.999,90",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 2400MHz, DDR4, CL15, Branco - HX424C15FW/16",Hyperx,"R$ 583,30","R$ 495,80",2020-12-20
Kabum,"Memória HyperX Fury, 16GB, 2933MHz, DDR4, CL17, Preto - HX429C17FB/16",Hyperx,"R$ 717,53","R$ 609,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 3200MHz, DDR4, CL18, Branco - HX432C18FW2/8",Hyperx,"R$ 379,88","R$ 322,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB3/32",Hyperx,"R$ 1.505,76","R$ 1.279,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB2/8",Hyperx,"R$ 259,18","R$ 220,30",2020-12-20
Kabum,"Memória HyperX Fury RGB, 32GB (2x16GB), 3600MHz, DDR4, CL17, Preto - HX436C17FB3AK2/32",Hyperx,"R$ 2.176,35","R$ 1.849,90",2020-12-20
Kabum,Memória Kingston HyperX FURY 16GB (2x8GB) 1600Mhz DDR3 CL10 White Series - HX316C10FWK2/16,Hyperx,"R$ 831,65","R$ 706,90",2020-12-20
Kabum,"Memória HyperX Fury, 64GB (2x32GB), 3200MHz, DDR4, CL16, Preto - HX432C16FB3K2/64",Hyperx,"R$ 3.219,88","R$ 2.736,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 1333MHz, DDR3, CL9, Branco - HX313C9FW/4",Hyperx,"R$ 182,24","R$ 154,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 2400MHz, DDR4, CL15, Preto - HX424C15FB/4",Hyperx,"R$ 92,82","R$ 78,90",2020-12-20
Kabum,"Memória HyperX Fury, 8GB, 1866MHz, DDR3, CL10, Vermelho - HX318C10FR/8",Hyperx,"R$ 323,41","R$ 274,90",2020-12-20
Kabum,"Memória HyperX Fury, 32GB (2x16GB), 3600MHz, DDR4, CL17, Preto - HX436C17FB3K2/32",Hyperx,"R$ 1.746,94","R$ 1.484,90",2020-12-20
Kabum,Memória Kingston HyperX FURY 8GB (2x4GB) 1600Mhz DDR3 CL10 Black Series - HX316C10FBK2/8,Hyperx,"R$ 505,76","R$ 429,90",2020-12-20
Kabum,"Memória HyperX Fury, 4GB, 2133MHz, DDR4, CL14, Preto - HX421C14FB/4",Hyperx,"R$ 366,94","R$ 311,90",2020-12-20
Kabum,"Memória HyperX Fury, 128GB (4x32GB), 3000MHz, DDR4, CL16, Preto - HX430C16FB3K4/128",Hyperx,"R$ 6.245,76","R$ 5.308,90",2020-12-20
Kabum,"Memória Intel Optane, 16GB, M.2 PCI-Express 3.0 - MEMPEK1W016GAXT",Intel,"R$ 258,71","R$ 219,90",2020-12-20
Kabum,Memória Intel Optane 16GB M.2 PCI-Express 3.0 - MEMPEK1W016GA01 (OEM),Intel,"R$ 235,18","R$ 199,90",2020-12-20
Kabum,"Memória Kingston 4GB, 1600MHz, DDR3,L Notebook, CL11 - KCP3L16SS8/4",Kingston,"R$ 219,88","R$ 186,90",2020-12-20
Kabum,"Memória Kingston 4GB, 1600MHz, DDR3, CL11 - KVR16N11S8/4",Kingston,"R$ 235,18","R$ 199,90",2020-12-20
Kabum,Memória Kingston 4GB 2133Mhz DDR4 CL15 - KVR21N15S8/4,Kingston,"R$ 294,00","R$ 249,90",2020-12-20
Kabum,"Memória Kingston 4GB, 1333MHz, DDR3, CL9 - KVR13N9S8/4",Kingston,"R$ 235,18","R$ 199,90",2020-12-20
Kabum,"Memória Kingston 2GB, 1600MHz, DDR3, CL11 - KVR16N11S6/2",Kingston,"R$ 117,53","R$ 99,90",2020-12-20
Kabum,"Memória Lexar 8GB, 2666MHz, DDR4, CL19, para Notebook - LD4AS008G-R2666G",Lexar,"R$ 294,00","R$ 249,90",2020-12-20
Kabum,"Memória Lexar 16GB, 2666MHz, DDR4, CL19, para Notebook - LD4AS016G-R2666G",Lexar,"R$ 494,00","R$ 419,90",2020-12-20
Kabum,Memória MarkVision 4096 MB (4GB) 1333MHz DDR3 - PC-10600,Markvision,"R$ 154,89","R$ 131,66",2020-12-20
Kabum,Memória Ram Notebook Oxy DDR4 8GB 2133MHz,N/D,"R$ 279,90","R$ 279,90",2020-12-20
Kabum,"Memória Ram Notebook Oxy, DDR4, 16GB, 2400MHz",N/D,"R$ 414,90","R$ 414,90",2020-12-20
Kabum,"Kit Memória Corsair Vengeance LPX, 8GB, 2400MHz, DDR4, CL16 + SSD Corsair MP510, 240GB, M.2 NVMe, Leituras: 3.100MB/s e Gravações: 1.050MB/s",N/D,"R$ 704,59","R$ 598,90",2020-12-20
Kabum,"Kit Memória XPG Gammix D30, 8GB, 3200MHz, DDR4, CL16 + SSD Adata XPG Gammix S11 Pro, 256GB, M.2 NVMe, Leituras 520 MB/s e Gravações 450 MB/s",N/D,"R$ 694,00","R$ 589,90",2020-12-20
Kabum,Memória Ram Oxy DDR3 2GB 1600MHz,N/D,"R$ 64,90","R$ 64,90",2020-12-20
Kabum,"Memória Ram, Oxy, DDR3, 8GB, 1600MHz, para Notebook - OXY16S11/8G",N/D,"R$ 328,90","R$ 328,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 16GB (2x8GB), 3000MHz, DDR4, CL16 - PVS416G300C6K",Patriot,"R$ 470,47","R$ 399,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 16GB (1x16GB), 2400MHz, DDR4, p/ Notebook, CL15 - PVS416G240C5S",Patriot,"R$ 586,94","R$ 498,90",2020-12-20
Kabum,"Memória Patriot Viper 4 Blackout 16GB (2x8GB), 4000MHz, DDR4, CL19 - PVB416G400C9K",Patriot,"R$ 823,41","R$ 699,90",2020-12-20
Kabum,"Memória Patriot Signature 4GB (1x4GB), 1600MHz, DDR3, CL11 - PSD34G160081",Patriot,"R$ 191,65","R$ 162,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 16GB (2x8GB), 3200MHz, DDR4, CL16 - PVS416G320C6K",Patriot,"R$ 623,41","R$ 529,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 16GB (1x16GB), 3000MHz, DDR4, CL16 - PVS416G300C6",Patriot,"R$ 604,59","R$ 513,90",2020-12-20
Kabum,"Memória Patriot Signature 16GB (1x16GB), 2400MHz, DDR4, p/ Notebook, CL17 - PSD416G24002S",Patriot,"R$ 574,00","R$ 487,90",2020-12-20
Kabum,"Memória Patriot Signature Premium 4GB (1x4GB), 2400MHz, DDR4, CL17 - PSP44G240081H1",Patriot,"R$ 170,47","R$ 144,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 16GB (1x16GB), 3200MHz, DDR4, CL16 - PVS416G320C6",Patriot,"R$ 682,24","R$ 579,90",2020-12-20
Kabum,"Memória Patriot Signature 8GB (1x8GB), 1600MHz, DDR3, p/ Notebook, CL11 - PSD38G1600L2S",Patriot,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,"Memória Patriot Viper Elite 4GB (1x4GB), 2666MHz, DDR4, CL16, Cinza - PVE44G266C6GY",Patriot,"R$ 235,18","R$ 199,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 8GB (1x8GB), 3000MHz, DDR4, CL16 - PVS48G300C6",Patriot,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 16GB (2x8GB), 4400MHz, DDR4, CL19 - PVS416G440C9K",Patriot,"R$ 1.446,94","R$ 1.229,90",2020-12-20
Kabum,"Memória Patriot Signature 4GB (1x4GB), 2400MHz, DDR4, p/ Notebook, CL17 - PSD44G240081S",Patriot,"R$ 155,18","R$ 131,90",2020-12-20
Kabum,"Memória Patriot Signature 8GB (1x8GB), 2400MHz, DDR4, CL17 - PSD48G240081H",Patriot,"R$ 470,47","R$ 399,90",2020-12-20
Kabum,"Memória Patriot Viper 3 8GB (1x8GB), 1600MHz, DDR3, CL10 - PV38G160C0",Patriot,"R$ 352,82","R$ 299,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 8GB (1x8GB), 3200MHz, DDR4, CL16 - PVS48G320C6",Patriot,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,"Memória Patriot Signature 4GB (1x4GB), 1600MHz, DDR3, p/ Notebook, CL11 - PSD34G1600L81S",Patriot,"R$ 157,53","R$ 133,90",2020-12-20
Kabum,"Memória Patriot Viper Steel 16GB (2x8GB), 4000MHz, DDR4, CL19 - PVS416G400C9K",Patriot,"R$ 1.479,88","R$ 1.257,90",2020-12-20
Kabum,"Memória Patriot Signature 4GB (1x4GB), 2666MHz, DDR4, p/ Notebook, CL19 - PSD44G266681S",Patriot,"R$ 166,94","R$ 141,90",2020-12-20
Kabum,"Memória PNY XLR8, RGB, 16GB, 3200MHz, DDR4, CL16 - MD16GD4320016XRGB",Pny,"R$ 670,47","R$ 569,90",2020-12-20
Kabum,"Memória PNY Performance, 16GB, 2666MHz, DDR4, para Notebook, CL19 - MN16GSD42666",Pny,"R$ 552,82","R$ 469,90",2020-12-20
Kabum,"Memória Rise Mode 4GB, 1600MHz, DDR3 - RM-D3-4G1600V",Rise Mode,"R$ 188,12","R$ 159,90",2020-12-20
Kabum,"Memória Rise Mode Venon RGB 8GB, 3000MHz, DDR4, CL17 - RM-D4-8G-3000-RGB",Rise Mode,"R$ 246,94","R$ 209,90",2020-12-20
Kabum,"Memória Rise Mode 8GB, 1600MHz, DDR3 - RM-D3-8G1600V",Rise Mode,"R$ 341,06","R$ 289,90",2020-12-20
Kabum,"Memória Rise Mode Diamond 16GB, 3200MHz, DDR4, CL15, White - RM-D4-16G-3200D",Rise Mode,"R$ 588,12","R$ 499,90",2020-12-20
Kabum,"Memória XPG Spectrix D41, RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16, Cinza - AX4U3200316G16-DT41",XPG,"R$ 1.611,65","R$ 1.369,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 16GB, 3600MHz, DDR4, CL18 - AX4U3600316G18A-SB10",XPG,"R$ 746,94","R$ 634,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 16GB, 3200MHz, DDR4, CL16, Vermelho - AX4U3200316G16A-SR30",XPG,"R$ 644,59","R$ 547,90",2020-12-20
Kabum,"Memória XPG Hunter 16GB, 3000MHz, DDR4, CL16 - AX4U3000316G16A-SBHT",XPG,"R$ 624,59","R$ 530,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 8GB, 3200MHz, DDR4, CL16 - AX4U320038G16A-SB10",XPG,"R$ 364,59","R$ 309,90",2020-12-20
Kabum,"Memória XPG Spectrix D50, RGB, 8GB, 3200MHz, DDR4, CL16, White - AX4U320038G16A-SW50",XPG,"R$ 388,12","R$ 329,90",2020-12-20
Kabum,"Memória XPG Spectrix D41, RGB, 32GB (2x16GB), 2666MHz, DDR4, CL16, Vermelho - AX4U2666316G16-DR41",XPG,"R$ 1.294,00","R$ 1.099,90",2020-12-20
Kabum,"Memória Adata XPG Gammix D30, 16GB, 2666MHz, DDR4, CL16, Vermelho - AX4U2666316G16-SR30",XPG,"R$ 611,65","R$ 519,90",2020-12-20
Kabum,"Memória XPG Spectrix D60G, RGB, 32GB (2x16GB), 3600MHz, DDR4, CL18, Cinza - AX4U3600316G18A-DT60",XPG,"R$ 1.786,94","R$ 1.518,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 16GB (2x8GB), 2666MHz, DDR4, CL16, Vermelho - AX4U266638G16-DR30",XPG,"R$ 646,94","R$ 549,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 8GB, 3000MHz, DDR4, CL16 - AX4U300038G16A-SB30",XPG,"R$ 352,82","R$ 299,90",2020-12-20
Kabum,"Memória XPG Spectrix D41 16GB (2x8GB), 4133MHz, DDR4, CL18 - AX4U413338G19J-DR41",XPG,"R$ 1.294,00","R$ 1.099,90",2020-12-20
Kabum,"Memória XPG Spectrix D60G, RGB, 8GB, 3200MHz, DDR4, CL16, Cinza - AX4U320038G16A-ST60",XPG,"R$ 423,41","R$ 359,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 16GB (2x8GB), 3000MHz, DDR4, CL16, Vermelho - AX4U300038G16A-DR10",XPG,"R$ 646,94","R$ 549,90",2020-12-20
Kabum,"Memória XPG Spectrix D41, RGB, 32GB (2x16GB), 3600MHz, DDR4, CL18, Cinza - AX4U3600316G18A-DT41",XPG,"R$ 1.646,94","R$ 1.399,90",2020-12-20
Kabum,"Memória XPG Spectrix D60G, RGB, 16GB (2x8GB), 4133MHz, DDR4, CL19, Cinza - AX4U413338G19J-DT60",XPG,"R$ 1.352,82","R$ 1.149,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 16GB (2x8GB), 3600MHz, DDR4, CL17, Vermelho - AX4U360038G17-DR30",XPG,"R$ 846,94","R$ 719,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 16GB, 3200MHz, DDR4, CL16, Vermelho - AX4U3200316G16-SR30",XPG,"R$ 741,06","R$ 629,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 32GB (2x16GB), 3600MHz, DDR4, CL18 - AX4U3600316G18A-DB10",XPG,"R$ 1.509,29","R$ 1.282,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 16GB (2x8GB), 3200MHz, DDR4, CL16 - AX4U320038G16A-DB10",XPG,"R$ 682,24","R$ 579,90",2020-12-20
Kabum,"Memória XPG Spectrix D60G, RGB, 32GB (2x16GB), 3000MHz, DDR4, CL16, Cinza - AX4U3000316G16A-DT60",XPG,"R$ 1.466,94","R$ 1.246,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 16GB (2x8GB), 3000MHz, DDR4, CL16 - AX4U300038G16A-DB30",XPG,"R$ 658,71","R$ 559,90",2020-12-20
Kabum,"Memória XPG Spectrix D80, RGB, 8GB, 4133MHz, DDR4, CL19, Vermelho - AX4U413338G19-SR80",XPG,"R$ 796,35","R$ 676,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 16GB (2x8GB), 3200MHz, DDR4, CL16, Vermelho - AX4U320038G16A-DR30",XPG,"R$ 705,76","R$ 599,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 16GB (2x8GB), 3200MHz, CL16, Vermelho - AX4U320038G16A-DR10",XPG,"R$ 685,76","R$ 582,90",2020-12-20
Kabum,"Memória XPG Spectrix D41, RGB, 8GB, 3000MHz, DDR4, CL16, Vermelho - AX4U300038G16A-SR41",XPG,"R$ 369,29","R$ 313,90",2020-12-20
Kabum,"Memória XPG Spectrix D60G, RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18, Cinza - AX4U360038G18A-DT60",XPG,"R$ 964,59","R$ 819,90",2020-12-20
