,code,cartao,boleto,data
534,KB-GP-310,3235.18,2749.9,2020-11-19
535,KB-GP-311,1046.94,889.9,2020-11-19
536,KB-GP-312,7294.0,6199.9,2020-11-19
537,KB-GP-313,2294.0,1949.9,2020-11-19
538,KB-GP-314,8819.88,7496.9,2020-11-19
539,KB-GP-315,1458.71,1239.9,2020-11-19
540,KB-GP-316,1077.53,915.9,2020-11-19
541,KB-GP-317,1176.35,999.9,2020-11-19
542,KB-GP-318,1591.91,1353.12,2020-11-19
543,KB-GP-319,20570.47,17484.9,2020-11-19
544,KB-GP-320,1929.29,1639.9,2020-11-19
545,KB-GP-321,5058.71,4299.9,2020-11-19
546,KB-GP-322,726.36,617.41,2020-11-19
547,KB-GP-323,4823.41,4099.9,2020-11-19
548,KB-GP-324,2141.06,1819.9,2020-11-19
549,KB-GP-325,2023.41,1719.9,2020-11-19
550,KB-GP-326,8614.0,7321.9,2020-11-19
551,KB-GP-327,1646.94,1399.9,2020-11-19
552,KB-GP-328,1411.65,1199.9,2020-11-19
553,KB-GP-329,1646.94,1399.9,2020-11-19
554,KB-GP-330,1994.0,1694.9,2020-11-19
555,KB-GP-331,6117.53,5199.9,2020-11-19
556,KB-GP-332,766.56,689.9,2020-11-19
557,KB-GP-333,823.41,699.9,2020-11-19
558,KB-GP-334,1011.65,859.9,2020-11-19
559,KB-GP-335,15705.76,13349.9,2020-11-19
560,KB-GP-336,5611.65,4769.9,2020-11-19
561,KB-GP-337,1552.82,1319.9,2020-11-19
562,KB-GP-338,5882.24,4999.9,2020-11-19
563,KB-GP-339,782.24,664.9,2020-11-19
564,KB-GP-340,1411.65,1199.9,2020-11-19
565,KB-GP-341,1176.35,999.9,2020-11-19
566,KB-GP-342,752.82,639.9,2020-11-19
567,KB-GP-343,5517.53,4689.9,2020-11-19
568,KB-GP-344,7058.71,5999.9,2020-11-19
569,KB-GP-345,1176.35,999.9,2020-11-19
570,KB-GP-346,361.06,306.9,2020-11-19
571,KB-GP-347,2235.18,1899.9,2020-11-19
572,KB-GP-348,5882.24,4999.9,2020-11-19
573,KB-GP-349,2882.24,2449.9,2020-11-19
574,KB-GP-350,647.64,550.49,2020-11-19
575,KB-GP-351,235.18,199.9,2020-11-19
576,KB-GP-352,941.06,799.9,2020-11-19
577,KB-GP-353,388.12,329.9,2020-11-19
578,KB-GP-354,1151.65,978.9,2020-11-19
579,KB-GP-355,505.76,429.9,2020-11-19
580,KB-GP-356,10588.12,8999.9,2020-11-19
581,KB-GP-357,4588.12,3899.9,2020-11-19
582,KB-GP-358,1302.24,1106.9,2020-11-19
583,KB-GP-359,2152.82,1829.9,2020-11-19
584,KB-GP-360,1411.65,1199.9,2020-11-19
585,KB-GP-361,1929.29,1639.9,2020-11-19
586,KB-GP-362,2211.65,1879.9,2020-11-19
587,KB-GP-363,941.06,799.9,2020-11-19
588,KB-GP-364,3335.18,2834.9,2020-11-19
589,KB-GP-365,1732.82,1472.9,2020-11-19
590,KB-GP-366,5646.94,4799.9,2020-11-19
591,KB-GP-367,1294.0,1099.9,2020-11-19
592,KB-GP-368,882.24,749.9,2020-11-19
593,KB-GP-369,2406.91,2045.87,2020-11-19
594,KB-GP-370,484.59,411.9,2020-11-19
595,KB-GP-371,1439.89,1223.91,2020-11-19
596,KB-GP-372,3764.59,3199.9,2020-11-19
597,KB-GP-373,266.94,226.9,2020-11-19
598,KB-GP-374,1058.71,899.9,2020-11-19
599,KB-GP-375,2235.18,1899.9,2020-11-19
600,KB-GP-376,3411.65,2899.9,2020-11-19
601,KB-GP-377,2117.53,1799.9,2020-11-19
602,KB-GP-378,4235.18,3599.9,2020-11-19
603,KB-GP-379,1529.29,1299.9,2020-11-19
604,KB-GP-380,1418.71,1205.9,2020-11-19
605,KB-GP-381,15882.24,13499.9,2020-11-19
606,KB-GP-382,1411.65,1199.9,2020-11-19
607,KB-GP-383,517.89,440.21,2020-11-19
608,KB-GP-384,1882.24,1599.9,2020-11-19
609,KB-GP-385,7112.82,6045.9,2020-11-19
610,KB-GP-386,905.76,769.9,2020-11-19
611,KB-GP-387,694.0,624.6,2020-11-19
612,KB-GP-388,6046.94,5139.9,2020-11-19
613,KB-GP-389,2764.59,2349.9,2020-11-19
614,KB-GP-390,555.18,471.9,2020-11-19
615,KB-GP-391,2065.76,1755.9,2020-11-19
616,KB-GP-392,725.76,616.9,2020-11-19
617,KB-GP-393,5505.76,4679.9,2020-11-19
618,KB-GP-394,2615.18,2222.9,2020-11-19
619,KB-GP-395,6352.82,5399.9,2020-11-19
620,KB-GP-396,976.35,829.9,2020-11-19
621,KB-HD-0,528.12,448.9,2020-11-19
622,KB-HD-1,379.88,322.9,2020-11-19
623,KB-HD-2,510.47,433.9,2020-11-19
624,KB-HD-3,682.24,579.9,2020-11-19
625,KB-HD-4,741.06,629.9,2020-11-19
626,KB-HD-5,399.88,339.9,2020-11-19
627,KB-HD-6,388.12,329.9,2020-11-19
628,KB-HD-7,3896.35,3311.9,2020-11-19
629,KB-HD-8,972.82,826.9,2020-11-19
630,KB-HD-9,2117.53,1799.9,2020-11-19
631,KB-HD-10,1176.35,999.9,2020-11-19
632,KB-HD-11,1711.65,1454.9,2020-11-19
633,KB-HD-12,2428.12,2063.9,2020-11-19
634,KB-HD-13,1085.76,922.9,2020-11-19
635,KB-HD-14,3277.53,2785.9,2020-11-19
636,KB-HD-15,623.41,529.9,2020-11-19
637,KB-HD-16,823.41,699.9,2020-11-19
638,KB-HD-17,470.47,399.9,2020-11-19
639,KB-HD-18,344.59,292.9,2020-11-19
640,KB-HD-19,682.24,579.9,2020-11-19
641,KB-HD-20,2470.47,2099.9,2020-11-19
642,KB-HD-21,2895.18,2460.9,2020-11-19
643,KB-HD-22,1846.94,1569.9,2020-11-19
644,KB-HD-23,2218.71,1885.9,2020-11-19
645,KB-MB-0,1176.35,999.9,2020-11-19
646,KB-MB-1,882.24,749.9,2020-11-19
647,KB-MB-2,2076.47,1765.0,2020-11-19
648,KB-MB-3,1410.59,1199.0,2020-11-19
649,KB-MB-4,1023.41,869.9,2020-11-19
650,KB-MB-5,2341.06,1989.9,2020-11-19
651,KB-MB-6,3141.06,2669.9,2020-11-19
652,KB-MB-7,4234.12,3599.0,2020-11-19
653,KB-MB-8,2234.12,1899.0,2020-11-19
654,KB-MB-9,1882.24,1599.9,2020-11-19
655,KB-MB-10,1834.12,1559.0,2020-11-19
656,KB-MB-11,1529.29,1299.9,2020-11-19
657,KB-MB-12,1646.94,1399.9,2020-11-19
658,KB-MB-13,1151.76,979.0,2020-11-19
659,KB-MB-14,2941.06,2499.9,2020-11-19
660,KB-MB-15,1705.76,1449.9,2020-11-19
661,KB-MB-16,6588.12,5599.9,2020-11-19
662,KB-MB-17,3646.94,3099.9,2020-11-19
663,KB-MB-18,1528.24,1299.0,2020-11-19
664,KB-MB-19,1294.0,1099.9,2020-11-19
665,KB-MB-20,3529.29,2999.9,2020-11-19
666,KB-MB-21,4117.53,3499.9,2020-11-19
667,KB-MB-22,2704.71,2299.0,2020-11-19
668,KB-MB-23,2151.76,1829.0,2020-11-19
669,KB-MB-24,1175.29,999.0,2020-11-19
670,KB-MB-25,12991.65,11042.9,2020-11-19
671,KB-MB-26,1058.71,899.9,2020-11-19
672,KB-MB-27,3610.47,3068.9,2020-11-19
673,KB-MB-28,2469.41,2099.0,2020-11-19
674,KB-MB-29,3129.29,2659.9,2020-11-19
675,KB-MB-30,3623.41,3079.9,2020-11-19
676,KB-MB-31,3176.35,2699.9,2020-11-19
677,KB-MB-32,1881.18,1599.0,2020-11-19
678,KB-MB-33,705.76,599.9,2020-11-19
679,KB-MB-34,2823.41,2399.9,2020-11-19
680,KB-MB-35,1882.24,1599.9,2020-11-19
681,KB-MB-36,2785.76,2367.9,2020-11-19
682,KB-MB-37,705.76,599.9,2020-11-19
683,KB-MB-38,1529.29,1299.9,2020-11-19
684,KB-MB-39,912.82,775.9,2020-11-19
685,KB-MB-40,2588.12,2199.9,2020-11-19
686,KB-MB-41,1764.59,1499.9,2020-11-19
687,KB-MB-42,1152.82,979.9,2020-11-19
688,KB-MB-43,999.88,849.9,2020-11-19
689,KB-MB-44,646.94,549.9,2020-11-19
690,KB-MB-45,2022.24,1718.9,2020-11-19
691,KB-MB-46,1294.0,1099.9,2020-11-19
692,KB-MB-47,3364.59,2859.9,2020-11-19
693,KB-MB-48,588.12,499.9,2020-11-19
694,KB-MB-49,1404.59,1193.9,2020-11-19
695,KB-MB-50,1999.88,1699.9,2020-11-19
696,KB-MB-51,1164.59,989.9,2020-11-19
697,KB-MB-52,3481.06,2958.9,2020-11-19
698,KB-MB-53,646.94,549.9,2020-11-19
699,KB-MB-54,1294.0,1099.9,2020-11-19
700,KB-MB-55,1719.88,1461.9,2020-11-19
701,KB-MB-56,2529.29,2149.9,2020-11-19
702,KB-MB-57,911.65,774.9,2020-11-19
703,KB-MB-58,1001.06,850.9,2020-11-19
704,KB-MB-59,646.94,549.9,2020-11-19
705,KB-MB-60,1529.29,1299.9,2020-11-19
706,KB-MB-61,588.12,499.9,2020-11-19
707,KB-MB-62,823.41,699.9,2020-11-19
708,KB-MB-63,1881.18,1599.0,2020-11-19
709,KB-MB-64,611.65,519.9,2020-11-19
710,KB-MB-65,705.76,599.9,2020-11-19
711,KB-MB-66,2034.0,1728.9,2020-11-19
712,KB-MB-67,925.76,786.9,2020-11-19
713,KB-MB-68,4235.18,3599.9,2020-11-19
714,KB-MB-69,576.35,489.9,2020-11-19
715,KB-MB-70,999.88,849.9,2020-11-19
716,KB-MB-71,1752.82,1489.9,2020-11-19
717,KB-MB-72,764.59,649.9,2020-11-19
718,KB-MB-73,764.59,649.9,2020-11-19
719,KB-MB-74,1741.06,1479.9,2020-11-19
720,KB-MB-75,623.41,529.9,2020-11-19
721,KB-MB-76,705.76,599.9,2020-11-19
722,KB-MB-77,7357.53,6253.9,2020-11-19
723,KB-MB-78,564.59,479.9,2020-11-19
724,KB-MB-79,2756.47,2343.0,2020-11-19
725,KB-MB-80,2621.06,2227.9,2020-11-19
726,KB-MB-81,4704.71,3999.0,2020-11-19
727,KB-MB-82,1764.59,1499.9,2020-11-19
728,KB-MB-83,1882.24,1599.9,2020-11-19
729,KB-MB-84,3882.24,3299.9,2020-11-19
730,KB-MB-85,623.41,529.9,2020-11-19
731,KB-MB-86,3529.29,2999.9,2020-11-19
732,KB-MB-87,5058.71,4299.9,2020-11-19
733,KB-MB-88,1764.59,1499.9,2020-11-19
734,KB-MB-89,1646.94,1399.9,2020-11-19
735,KB-MB-90,1057.65,899.0,2020-11-19
736,KB-MB-91,729.29,619.9,2020-11-19
737,KB-MB-92,729.29,619.9,2020-11-19
738,KB-MB-93,1411.65,1199.9,2020-11-19
739,KB-MB-94,729.29,619.9,2020-11-19
740,KB-MB-95,5008.12,4256.9,2020-11-19
741,KB-MB-96,1488.12,1264.9,2020-11-19
742,KB-MB-97,2823.41,2399.9,2020-11-19
743,KB-MB-98,929.29,789.9,2020-11-19
744,KB-MB-99,2470.47,2099.9,2020-11-19
745,KB-MB-100,1294.0,1099.9,2020-11-19
746,KB-MB-101,4117.53,3499.9,2020-11-19
747,KB-MB-102,1082.24,919.9,2020-11-19
748,KB-MB-103,3281.06,2788.9,2020-11-19
749,KB-MB-104,1999.88,1699.9,2020-11-19
750,KB-MB-105,704.71,599.0,2020-11-19
751,KB-MB-106,1646.94,1399.9,2020-11-19
752,KB-MB-107,694.0,589.9,2020-11-19
753,KB-MB-108,4823.41,4099.9,2020-11-19
754,KB-MB-109,1599.88,1359.9,2020-11-19
755,KB-MB-110,670.47,569.9,2020-11-19
756,KB-MB-111,1225.76,1041.9,2020-11-19
757,KB-MB-112,4106.94,3490.9,2020-11-19
758,KB-MB-113,1055.18,896.9,2020-11-19
759,KB-MB-114,2417.65,2055.0,2020-11-19
760,KB-MB-115,1005.76,854.9,2020-11-19
761,KB-MB-116,1999.88,1699.9,2020-11-19
762,KB-MB-117,3246.94,2759.9,2020-11-19
763,KB-MB-118,1316.35,1118.9,2020-11-19
764,KB-MB-119,883.41,750.9,2020-11-19
765,KB-MB-120,4705.76,3999.9,2020-11-19
766,KB-MB-121,4352.82,3699.9,2020-11-19
767,KB-MB-122,1999.88,1699.9,2020-11-19
768,KB-MB-123,2117.53,1799.9,2020-11-19
769,KB-MB-124,1294.0,1099.9,2020-11-19
770,KB-MB-125,823.41,699.9,2020-11-19
771,KB-MB-126,1176.35,999.9,2020-11-19
772,KB-MB-127,705.76,599.9,2020-11-19
773,KB-MB-128,1588.12,1349.9,2020-11-19
774,KB-MB-129,4074.0,3462.9,2020-11-19
775,KB-MB-130,940.0,799.0,2020-11-19
776,KB-MB-131,2200.0,1870.0,2020-11-19
777,KB-MB-132,2917.53,2479.9,2020-11-19
778,KB-MB-133,6469.41,5499.0,2020-11-19
779,KB-MB-134,764.59,649.9,2020-11-19
780,KB-MB-135,670.47,569.9,2020-11-19
781,KB-MB-136,823.41,699.9,2020-11-19
782,KB-MB-137,1529.29,1299.9,2020-11-19
783,KB-MB-138,646.94,549.9,2020-11-19
784,KB-MB-139,752.82,639.9,2020-11-19
785,KB-MB-140,552.82,469.9,2020-11-19
786,KB-MB-141,1176.35,999.9,2020-11-19
787,KB-MB-142,17175.29,14599.0,2020-11-19
788,KB-MB-143,6352.82,5399.9,2020-11-19
789,KB-MB-144,1576.35,1339.9,2020-11-19
790,KB-MB-145,1529.29,1299.9,2020-11-19
791,KB-MB-146,1152.82,979.9,2020-11-19
792,KB-MB-147,1117.53,949.9,2020-11-19
793,KB-MB-148,1410.59,1199.0,2020-11-19
794,KB-MB-149,729.29,619.9,2020-11-19
795,KB-MB-150,623.41,529.9,2020-11-19
796,KB-MB-151,1010.47,858.9,2020-11-19
797,KB-MB-152,1769.89,1504.41,2020-11-19
798,KB-MB-153,635.18,539.9,2020-11-19
799,KB-MB-154,764.59,649.9,2020-11-19
800,KB-MB-155,882.24,749.9,2020-11-19
801,KB-MB-156,2352.82,1999.9,2020-11-19
802,KB-MB-157,741.06,629.9,2020-11-19
803,KB-MB-158,999.99,849.99,2020-11-19
804,KB-MB-159,7152.82,6079.9,2020-11-19
805,KB-MB-160,488.78,439.9,2020-11-19
806,KB-MB-161,4704.71,3999.0,2020-11-19
807,KB-MB-162,2495.18,2120.9,2020-11-19
808,KB-MB-163,1788.12,1519.9,2020-11-19
809,KB-MB-164,1009.29,857.9,2020-11-19
810,KB-MB-165,776.35,659.9,2020-11-19
811,KB-MB-166,3176.35,2699.9,2020-11-19
812,KB-MB-167,748.12,635.9,2020-11-19
813,KB-MB-168,705.76,599.9,2020-11-19
814,KB-MB-169,623.41,529.9,2020-11-19
815,KB-MB-170,623.41,529.9,2020-11-19
816,KB-MB-171,976.35,829.9,2020-11-19
817,KB-MB-172,4075.18,3463.9,2020-11-19
818,KB-MB-173,2235.18,1899.9,2020-11-19
819,KB-MB-174,705.76,599.9,2020-11-19
820,KB-MB-175,4176.35,3549.9,2020-11-19
821,KB-MB-176,1975.18,1678.9,2020-11-19
822,KB-MB-177,10235.18,8699.9,2020-11-19
823,KB-MB-178,2117.53,1799.9,2020-11-19
824,KB-MB-179,3058.71,2599.9,2020-11-19
825,KB-MB-180,1065.76,905.9,2020-11-19
826,KB-MB-181,1646.94,1399.9,2020-11-19
827,KB-MB-182,999.88,849.9,2020-11-19
828,KB-MB-183,646.94,549.9,2020-11-19
829,KB-MB-184,435.18,369.9,2020-11-19
830,KB-MB-185,1292.94,1099.0,2020-11-19
831,KB-MB-186,741.06,629.9,2020-11-19
832,KB-MB-187,670.47,569.9,2020-11-19
833,KB-MB-188,1058.71,899.9,2020-11-19
834,KB-MB-189,623.41,529.9,2020-11-19
835,KB-MB-190,988.12,839.9,2020-11-19
836,KB-MB-191,17175.29,14599.0,2020-11-19
837,KB-MB-192,1117.53,949.9,2020-11-19
838,KB-MB-193,2117.53,1799.9,2020-11-19
839,KB-MB-194,1035.18,879.9,2020-11-19
840,KB-MB-195,2886.94,2453.9,2020-11-19
841,KB-MB-196,1911.65,1624.9,2020-11-19
842,KB-MB-197,1399.88,1189.9,2020-11-19
843,KB-MB-198,858.71,729.9,2020-11-19
844,KB-MB-199,1128.24,959.0,2020-11-19
845,KB-MB-200,3425.76,2911.9,2020-11-19
846,KB-MB-201,3219.88,2736.9,2020-11-19
847,KB-MB-202,764.59,649.9,2020-11-19
848,KB-MB-203,588.12,499.9,2020-11-19
849,KB-MB-204,2235.18,1899.9,2020-11-19
850,KB-MB-205,1458.71,1239.9,2020-11-19
851,KB-MB-206,882.24,749.9,2020-11-19
852,KB-MB-207,5528.24,4699.0,2020-11-19
853,KB-MB-208,588.12,499.9,2020-11-19
854,KB-MB-209,2117.53,1799.9,2020-11-19
855,KB-MB-210,646.94,549.9,2020-11-19
856,KB-MB-211,1588.12,1349.9,2020-11-19
857,KB-MB-212,5882.24,4999.9,2020-11-19
858,KB-MB-213,1999.88,1699.9,2020-11-19
859,KB-MB-214,1164.59,989.9,2020-11-19
860,KB-MB-215,705.76,599.9,2020-11-19
861,KB-MB-216,3926.94,3337.9,2020-11-19
862,KB-MB-217,1999.88,1699.9,2020-11-19
863,KB-MB-218,646.94,549.9,2020-11-19
864,KB-MB-219,1529.29,1299.9,2020-11-19
865,KB-MB-220,3528.24,2999.0,2020-11-19
866,KB-MB-221,1764.59,1499.9,2020-11-19
867,KB-MB-222,1058.71,899.9,2020-11-19
868,KB-MB-223,764.59,649.9,2020-11-19
869,KB-MB-224,1970.47,1674.9,2020-11-19
870,KB-MB-225,1341.06,1139.9,2020-11-19
871,KB-MB-226,3411.65,2899.9,2020-11-19
872,KB-MB-227,3058.71,2599.9,2020-11-19
873,KB-MB-228,1588.12,1349.9,2020-11-19
874,KB-MB-229,999.88,849.9,2020-11-19
875,KB-MB-230,705.76,599.9,2020-11-19
876,KB-MB-231,1757.53,1493.9,2020-11-19
877,KB-MB-232,705.76,599.9,2020-11-19
878,KB-MB-233,1858.71,1579.9,2020-11-19
879,KB-MB-234,2351.76,1999.0,2020-11-19
880,KB-MB-235,2352.82,1999.9,2020-11-19
881,KB-MB-236,1176.35,999.9,2020-11-19
882,KB-MB-237,2457.65,2089.0,2020-11-19
883,KB-MB-238,1328.12,1128.9,2020-11-19
884,KB-MB-239,2235.18,1899.9,2020-11-19
885,KB-MB-240,1036.35,880.9,2020-11-19
886,KB-MB-241,2588.12,2199.9,2020-11-19
887,KB-MB-242,1999.88,1699.9,2020-11-19
888,KB-MB-243,1918.78,1726.9,2020-11-19
889,KB-MB-244,1882.24,1599.9,2020-11-19
890,KB-MB-245,3096.35,2631.9,2020-11-19
891,KB-MB-246,305.76,259.9,2020-11-19
892,KB-MB-247,830.47,705.9,2020-11-19
893,KB-MB-248,988.12,839.9,2020-11-19
894,KB-MB-249,188.12,159.9,2020-11-19
895,KB-MB-250,1529.29,1299.9,2020-11-19
896,KB-MB-251,711.0,639.9,2020-11-19
897,KB-MB-252,458.71,389.9,2020-11-19
898,KB-MB-253,2754.0,2340.9,2020-11-19
899,KB-MB-254,1764.59,1499.9,2020-11-19
900,KB-MB-255,348.12,295.9,2020-11-19
901,KB-MB-256,3999.88,3399.9,2020-11-19
902,KB-MB-257,1176.35,999.9,2020-11-19
903,KB-MB-258,689.29,585.9,2020-11-19
904,KB-MB-259,1294.0,1099.9,2020-11-19
905,KB-MB-260,823.41,699.9,2020-11-19
906,KB-MB-261,1031.65,876.9,2020-11-19
907,KB-MB-262,576.35,489.9,2020-11-19
908,KB-MB-263,1294.0,1099.9,2020-11-19
909,KB-MB-264,1077.53,915.9,2020-11-19
910,KB-MB-265,4058.71,3449.9,2020-11-19
911,KB-MB-266,2246.94,1909.9,2020-11-19
912,KB-MB-267,1294.0,1099.9,2020-11-19
913,KB-MB-268,2101.06,1785.9,2020-11-19
914,KB-MB-269,2117.53,1799.9,2020-11-19
915,KB-MB-270,458.71,389.9,2020-11-19
916,KB-MB-271,823.41,699.9,2020-11-19
917,KB-MB-272,720.89,612.76,2020-11-19
918,KB-MB-273,435.18,369.9,2020-11-19
919,KB-MB-274,2470.47,2099.9,2020-11-19
920,KB-MB-275,2823.41,2399.9,2020-11-19
921,KB-MB-276,3999.88,3399.9,2020-11-19
922,KB-MB-277,1999.88,1699.9,2020-11-19
923,KB-MB-278,718.71,610.9,2020-11-19
924,KB-MB-279,429.29,364.9,2020-11-19
925,KB-MB-280,499.89,449.9,2020-11-19
926,KB-MB-281,1175.29,999.0,2020-11-19
927,KB-MB-282,1882.24,1599.9,2020-11-19
928,KB-MB-283,399.88,339.9,2020-11-19
929,KB-MB-284,3446.94,2929.9,2020-11-19
930,KB-MB-285,823.41,699.9,2020-11-19
931,KB-MB-286,2704.71,2299.0,2020-11-19
932,KB-MB-287,6435.18,5469.9,2020-11-19
933,KB-MB-288,152.82,129.9,2020-11-19
934,KB-MB-289,658.71,559.9,2020-11-19
935,KB-MB-290,388.78,349.9,2020-11-19
936,KB-MB-291,588.12,499.9,2020-11-19
937,KB-MB-292,666.56,566.58,2020-11-19
938,KB-MB-293,6188.12,5259.9,2020-11-19
939,KB-MB-294,433.22,389.9,2020-11-19
940,KB-MB-295,1411.65,1199.9,2020-11-19
941,KB-MB-296,525.18,446.4,2020-11-19
942,KB-MB-297,788.12,669.9,2020-11-19
943,KB-MB-298,941.06,799.9,2020-11-19
944,KB-MB-299,376.35,319.9,2020-11-19
945,KB-MB-300,1035.18,879.9,2020-11-19
946,KB-MB-301,529.29,449.9,2020-11-19
947,KB-MB-302,388.12,329.9,2020-11-19
948,KB-MB-303,8235.18,6999.9,2020-11-19
949,KB-MB-304,352.82,299.9,2020-11-19
950,KB-MB-305,1882.24,1599.9,2020-11-19
951,KB-MB-306,5086.94,4323.9,2020-11-19
952,KB-MB-307,1176.35,999.9,2020-11-19
953,KB-MB-308,499.89,424.91,2020-11-19
954,KB-MB-309,470.47,399.9,2020-11-19
955,KB-MB-310,586.94,498.9,2020-11-19
956,KB-MB-311,588.12,499.9,2020-11-19
957,KB-MB-312,576.35,489.9,2020-11-19
958,KB-MB-313,352.82,299.9,2020-11-19
959,KB-MB-314,2906.94,2470.9,2020-11-19
960,KB-MB-315,1783.41,1515.9,2020-11-19
961,KB-MB-316,764.59,649.9,2020-11-19
962,KB-MB-317,494.0,419.9,2020-11-19
963,KB-MB-318,623.41,529.9,2020-11-19
964,KB-MB-319,682.24,579.9,2020-11-19
965,KB-MB-320,823.41,699.9,2020-11-19
966,KB-MB-321,388.12,329.9,2020-11-19
967,KB-MB-322,1411.65,1199.9,2020-11-19
968,KB-MB-323,823.41,699.9,2020-11-19
969,KB-MB-324,317.53,269.9,2020-11-19
970,KB-MB-325,1058.71,899.9,2020-11-19
971,KB-MB-326,3058.71,2599.9,2020-11-19
972,KB-MB-327,525.18,446.4,2020-11-19
973,KB-MB-328,823.41,699.9,2020-11-19
974,KB-MB-329,1752.82,1489.9,2020-11-19
975,KB-MB-330,285.76,242.9,2020-11-19
976,KB-MB-331,588.12,499.9,2020-11-19
977,KB-MB-332,1218.71,1035.9,2020-11-19
978,KB-MB-333,1176.35,999.9,2020-11-19
979,KB-PR-0,1705.76,1449.9,2020-11-19
980,KB-PR-1,2799.88,2379.9,2020-11-19
981,KB-PR-2,29882.24,25399.9,2020-11-19
982,KB-PR-3,4211.65,3579.9,2020-11-19
983,KB-PR-4,6529.29,5549.9,2020-11-19
984,KB-PR-5,3058.71,2599.9,2020-11-19
985,KB-PR-6,6035.18,5129.9,2020-11-19
986,KB-PR-7,3352.82,2849.9,2020-11-19
987,KB-PR-8,10941.06,9299.9,2020-11-19
988,KB-PR-9,917.53,779.9,2020-11-19
989,KB-PR-10,924.59,785.9,2020-11-19
990,KB-PR-11,2823.41,2399.9,2020-11-19
991,KB-PR-12,2070.47,1759.9,2020-11-19
992,KB-PR-13,15748.12,13385.9,2020-11-19
993,KB-PR-14,684.59,581.9,2020-11-19
994,KB-PR-15,1294.0,1099.9,2020-11-19
995,KB-PR-16,1964.59,1669.9,2020-11-19
996,KB-PR-17,1858.71,1579.9,2020-11-19
997,KB-PR-18,4352.82,3699.9,2020-11-19
998,KB-PR-19,2176.35,1849.9,2020-11-19
999,KB-PR-20,541.06,459.9,2020-11-19
1000,KB-PR-21,2588.12,2199.9,2020-11-19
1001,KB-PR-22,2470.47,2099.9,2020-11-19
1002,KB-PR-23,3323.41,2824.9,2020-11-19
1003,KB-PR-24,3694.0,3139.9,2020-11-19
1004,KB-PR-25,6352.82,5399.9,2020-11-19
1005,KB-PR-26,3646.94,3099.9,2020-11-19
1006,KB-PR-27,1646.94,1399.9,2020-11-19
1007,KB-PR-28,4094.0,3479.9,2020-11-19
1008,KB-PR-29,694.0,589.9,2020-11-19
1009,KB-PR-30,3176.35,2699.9,2020-11-19
1010,KB-PR-31,2882.24,2449.9,2020-11-19
1011,KB-PR-32,3294.0,2799.9,2020-11-19
1012,KB-PR-33,3411.65,2899.9,2020-11-19
1013,KB-PR-34,1999.88,1699.9,2020-11-19
1014,KB-PR-35,3764.59,3199.9,2020-11-19
1015,KB-PR-36,1482.24,1259.9,2020-11-19
1016,KB-PR-37,4235.18,3599.9,2020-11-19
1017,KB-PR-38,2894.0,2459.9,2020-11-19
1018,KB-PR-39,2823.41,2399.9,2020-11-19
1019,KB-PR-40,3094.0,2629.9,2020-11-19
1020,KB-PR-41,1176.35,999.9,2020-11-19
1021,KB-PR-42,4694.0,3989.9,2020-11-19
1022,KB-PR-43,2505.76,2129.9,2020-11-19
1023,KB-PR-44,529.29,449.9,2020-11-19
1024,KB-PR-45,541.06,459.9,2020-11-19
1025,KB-PR-46,705.76,599.9,2020-11-19
1026,KB-PR-47,1105.76,939.9,2020-11-19
1027,KB-PR-48,2823.41,2399.9,2020-11-19
1028,KB-PR-49,541.06,459.9,2020-11-19
1029,KB-PR-50,1141.06,969.9,2020-11-19
1030,KB-PR-51,3717.53,3159.9,2020-11-19
1031,KB-PR-52,835.18,709.9,2020-11-19
1032,KB-PR-53,588.12,499.9,2020-11-19
1033,KB-PR-54,1168.32,1109.9,2020-11-19
1034,KB-PR-55,941.06,799.9,2020-11-19
1035,KB-PR-56,1694.0,1439.9,2020-11-19
1036,KB-PR-57,1058.71,899.9,2020-11-19
1037,KB-PR-58,4117.53,3499.9,2020-11-19
1038,KB-PR-59,5058.71,4299.9,2020-11-19
1039,KB-PR-60,842.89,716.46,2020-11-19
1040,KB-PR-61,388.78,349.9,2020-11-19
1041,KB-PR-62,339.88,288.9,2020-11-19
1042,KB-PR-63,1399.88,1189.9,2020-11-19
1043,KB-PR-64,492.82,418.9,2020-11-19
1044,KB-PR-65,1799.88,1529.9,2020-11-19
1045,KB-PR-66,7505.76,6379.9,2020-11-19
1046,KB-PR-67,333.22,299.9,2020-11-19
1047,KB-PR-68,129.29,109.9,2020-11-19
1048,KB-PR-69,335.18,284.9,2020-11-19
1049,KB-PR-70,894.0,759.9,2020-11-19
1050,KB-PR-71,941.06,799.9,2020-11-19
1051,KB-PR-72,4322.11,3889.9,2020-11-19
1052,KB-PR-73,435.18,369.9,2020-11-19
1053,KB-PR-74,788.12,669.9,2020-11-19
1054,KB-PR-75,1094.0,929.9,2020-11-19
1055,KB-PR-76,1615.91,1373.52,2020-11-19
1056,KB-PR-77,548.12,465.9,2020-11-19
1057,KB-PR-78,1517.53,1289.9,2020-11-19
1058,KB-PR-79,1411.65,1199.9,2020-11-19
1059,KB-PR-80,1046.94,889.9,2020-11-19
1060,KB-PR-81,8823.41,7499.9,2020-11-19
1061,KB-PR-82,941.06,799.9,2020-11-19
1062,KB-PR-83,6235.18,5299.9,2020-11-19
1063,KB-PR-84,469.29,398.9,2020-11-19
1064,KB-PR-85,1999.88,1699.9,2020-11-19
